007.pgm.atts,448,433.4149,12.0584,0.42102,0.098894
008.pgm.atts,443,538.102,18.1506,0.084419,0.095875
010.pgm.atts,399,423.5423,21.7466,0.086422,0.092712
019.pgm.atts,541,469.6494,10.3952,0.46504,0.0836
020.pgm.atts,668,800.1867,25.6565,0.45804,0.085467
101.pgm.atts,831,1331.7201,29.9152,0.23661,0.065357
103.pgm.atts,524,457.8752,14.7431,0.47934,0.096463
104.pgm.atts,657,524.4531,27.3515,0.1226,0.09933
105.pgm.atts,544,759.5644,15.3895,0.087747,0.098667
108.pgm.atts,772,806.0818,20.0579,0.50946,0.097135
110.pgm.atts,922,887.0694,24.7566,0.48496,0.098368
125.pgm.atts,711,600.6289,16.9427,0.34194,0.082781
126.pgm.atts,320,750.5072,34.6085,0.55974,0.098713
131.pgm.atts,594,598.4568,21.7902,0.13919,0.096893
202.pgm.atts,902,1143.2382,20.2264,0.57448,0.097731
203.pgm.atts,627,640.9595,20.9714,0.16777,0.088188
204.pgm.atts,731,800.0567,26.9043,0.40364,0.091218
216.pgm.atts,1024,981.2453,68.8382,0.56696,0.097732
217.pgm.atts,558,913.1915,57.1308,0.35374,0.095433
217095.pgm.atts,707,1019.5355,11.0316,0.39318,0.096687
222.pgm.atts,1080,2489.5046,54.7384,0.67811,0.098191
223.pgm.atts,638,1190.0263,49.8021,0.41803,0.087036
56.pgm.atts,486,724.845,25.2968,0.38877,0.090448
S003I005.PGM.atts,425,717.6957,30.2336,0.58508,0.088178
S003I007.pgm.atts,373,72.8726,42.2999,0.47306,0.099655
S004I001.PGM.atts,408,98.4769,43.5612,0.23134,0.096618
S004I003.PGM.atts,383,80.7147,41.7922,0.33022,0.098383
S004I004.PGM.atts,411,104.3312,46.9932,0.29798,0.094271
S004I006.PGM.atts,503,326.6157,43.0371,0.15503,0.088433
S004I007.PGM.atts,457,212.7081,42.5437,0.65327,0.082438
S004I008.PGM.atts,458,213.5545,51.3707,0.50749,0.097655
S004I00C.PGM.atts,361,792.2117,32.2414,0.91739,0.099768
S004I00D.PGM.atts,455,198.4963,46.2369,0.073703,0.090131
S004I00E.PGM.atts,683,983.0875,12.58,0.47828,0.081092
S005I001.pgm.atts,396,564.3204,10.5677,0.47025,0.090046
S005I002.pgm.atts,389,76.2534,33.2023,0.26847,0.074188
S005I003.pgm.atts,381,449.4747,11.0027,0.19614,0.098435
S005I004.pgm.atts,323,112.2603,3.6426,0.90415,0.096551
S005I005.pgm.atts,385,98.1029,37.852,0.098369,0.095189
S005I006.pgm.atts,422,174.9223,41.4755,0.26292,0.098153
S005I007.pgm.atts,388,134.5684,35.6593,0.24296,0.097733
S005I008.pgm.atts,384,128.7166,45.8529,0.38912,0.099524
S005I009.pgm.atts,367,95.6819,38.8603,0.15527,0.088932
S005I00A.PGM.atts,235,1140.4564,54.4326,0.66372,0.096992
S005I00B.PGM.atts,454,233.3339,19.6273,0.53745,0.097999
S005I00C.PGM.atts,455,263.3353,8.5695,0.18214,0.097678
S006I008.PGM.atts,341,49.6456,46.2618,0.42211,0.099426
S006I009.PGM.atts,406,113.5541,52.2069,0.25774,0.098814
S006I00A.PGM.atts,429,454.3948,2.5719,0.071137,0.087455
S006I00B.PGM.atts,340,452.252,13.9876,0.65421,0.099914
S006I00E.PGM.atts,444,475.1924,16.4069,0.29346,0.095501
S006I015.PGM.atts,329,45.149,21.2331,0.78064,0.098375
S006I016.PGM.atts,322,51.6077,40.2948,0.78702,0.080726
S006I017.PGM.atts,338,1373.2159,92.4153,0.58014,0.099522
S006I018.PGM.atts,347,1415.2109,77.7989,0.51655,0.095868
S006I019.PGM.atts,365,94.0031,41.1624,0.73857,0.09888
S006I01A.PGM.atts,336,93.6614,48.3624,0.55367,0.09712
airfield.pgm.atts,903,977.0853,85.0617,0.4245,0.083874
airfield_edges.pgm.atts,1190,1254.1572,49.7145,1,0.046224
airplane.pgm.atts,525,161.5678,70.7886,1,0.099944
boatbilledheron.pgm.atts,257,1210.6837,58.1226,0.42948,0.09714
buildings.pgm.atts,699,534.6175,57.8882,0.098611,0.096055
coffee.pgm.atts,494,113.8512,76.2937,0.25627,0.099409
collarlemur.pgm.atts,75,3.1281,13.0893,0.78716,0.18015
colobus.pgm.atts,87,7.5533,13.4802,0.71028,0.076317
dog1.pgm.atts,457,66.6108,3.8109,0.11835,0.095529
dog2.pgm.atts,544,258.3871,54.6832,0.17634,0.089579
dog3.pgm.atts,619,432.2935,65.571,0.3536,0.085145
giraffe.pgm.atts,767,2395.747,83.0016,0.49213,0.096776
