007.pgm.atts,448,675.2953,0.84315,0.32114,0.095301
008.pgm.atts,443,904.4045,5.2912,0.074836,0.095147
010.pgm.atts,399,841.1027,4.4587,0.25053,0.09956
019.pgm.atts,541,1238.2833,9.6058,0.46368,0.089648
020.pgm.atts,668,1880.0384,8.6582,0.499,0.094529
101.pgm.atts,831,1331.7201,1.4236,0.14166,0.08886
103.pgm.atts,524,1186.0876,7.0393,0.47934,0.096463
104.pgm.atts,657,1741.3829,10.6024,0.24467,0.094735
105.pgm.atts,544,1271.8948,7.0409,0.30308,0.096445
108.pgm.atts,772,806.0818,0.8143,0.44642,0.08387
110.pgm.atts,922,2628.4587,13.7957,0.40046,0.096864
125.pgm.atts,711,1979.6654,9.1323,0.42343,0.093442
126.pgm.atts,320,750.5072,4.1338,0.7041,0.099555
131.pgm.atts,594,1524.1639,6.2074,0.15531,0.097712
202.pgm.atts,902,1186.3715,1.4436,0.55055,0.098064
203.pgm.atts,627,1265.9726,7.5793,0.11972,0.093893
204.pgm.atts,731,2350.702,13.9434,0.51175,0.099775
216.pgm.atts,1024,2129.7607,7.4469,0.54481,0.097062
217.pgm.atts,558,1090.9047,3.6853,0.35533,0.092306
217095.pgm.atts,707,1442.8645,4.8497,0.43011,0.098551
222.pgm.atts,1080,1134.3565,1.581,0.54212,0.098144
223.pgm.atts,638,733.1028,0.88384,0.28829,0.089392
56.pgm.atts,486,938.8748,3.6646,0.39126,0.08778
S003I005.PGM.atts,425,717.6957,1.82,0.51547,0.085532
S003I007.pgm.atts,373,881.285,5.4393,0.34513,0.093351
S004I001.PGM.atts,408,787.8135,5.2459,0.35502,0.098572
S004I003.PGM.atts,383,770.489,4.3506,0.35857,0.097021
S004I004.PGM.atts,411,870.101,2.4938,0.29169,0.094594
S004I006.PGM.atts,503,1328.9307,3.3408,0.239,0.089169
S004I007.PGM.atts,457,1105.4715,3.0071,0.60335,0.084834
S004I008.PGM.atts,458,1087.025,2.9723,0.51453,0.097335
S004I00C.PGM.atts,361,792.2117,2.2375,0.91739,0.099768
S004I00D.PGM.atts,455,1183.065,6.8104,0.17335,0.09528
S004I00E.PGM.atts,683,3646.3427,21.0884,0.51436,0.098522
S005I001.pgm.atts,396,1595.0649,12.6585,0.3324,0.098852
S005I002.pgm.atts,389,1575.9963,11.8357,0.14531,0.099892
S005I003.pgm.atts,381,1608.4348,11.5539,0.052328,0.09976
S005I004.pgm.atts,323,1399.6564,12.5297,1,0.092746
S005I005.pgm.atts,385,1623.5659,11.5498,0.097726,0.094333
S005I006.pgm.atts,422,1763.7868,12.7713,0.27556,0.09848
S005I007.pgm.atts,388,1714.398,12.0078,0.38532,0.094202
S005I008.pgm.atts,384,1687.07,11.6192,0.36452,0.099524
S005I009.pgm.atts,367,1641.0684,9.7217,0.15527,0.088932
S005I00A.PGM.atts,235,1140.4564,7.17,0.88349,0.099758
S005I00B.PGM.atts,454,1904.9653,12.6836,0.81681,0.094664
S005I00C.PGM.atts,455,1966.6736,16.1578,0.18278,0.098448
S006I008.PGM.atts,341,1615.3714,9.8464,0.5385,0.098542
S006I009.PGM.atts,406,1783.7381,14.3395,0.051347,0.090143
S006I00A.PGM.atts,429,1885.8516,12.1634,0.07527,0.097347
S006I00B.PGM.atts,340,1353.3737,9.5159,0.45745,0.098973
S006I00E.PGM.atts,444,1672.9372,6.0718,0.40526,0.099954
S006I015.PGM.atts,329,1263.5202,8.1426,0.94573,0.092851
S006I016.PGM.atts,322,1343.6077,6.6811,0.80736,0.098872
S006I017.PGM.atts,338,1373.2159,5.9948,0.66069,0.096507
S006I018.PGM.atts,347,1415.2109,7.9987,0.60677,0.098173
S006I019.PGM.atts,365,1449.6742,9.0976,0.73857,0.09888
S006I01A.PGM.atts,336,1447.2963,9.0722,0.56956,0.099761
airfield.pgm.atts,903,4122.7524,20.3546,0.47733,0.094677
airfield_edges.pgm.atts,1190,3441.8711,15.2543,1,0.053018
airplane.pgm.atts,525,2005.8375,14.0579,1,0.096157
boatbilledheron.pgm.atts,257,1210.6837,6.7772,0.42406,0.094601
buildings.pgm.atts,699,3053.9943,17.0379,0.072958,0.09298
coffee.pgm.atts,494,1873.2864,11.6261,0.26967,0.099188
collarlemur.pgm.atts,75,3.1281,0.71425,0.78716,0.18015
colobus.pgm.atts,87,7.5533,0.70161,0.80014,0.13885
dog1.pgm.atts,457,1742.7558,11.3125,0.11681,0.096942
dog2.pgm.atts,544,2086.0236,18.1639,0.30099,0.098346
dog3.pgm.atts,619,2535.8025,21.4375,0.3591,0.081204
giraffe.pgm.atts,767,3929.2618,23.6469,0.45555,0.09857
goldenbackedwoodpecker.pgm.atts,601,2451.9749,20.5808,0.33405,0.089208
golfcart.pgm.atts,770,3936.565,24.693,0.55631,0.095761
homes.pgm.atts,954,4861.6235,31.5605,0.39025,0.078739
image0.pgm.atts,217,918.0682,3.7176,0.83338,0.099799
image1.pgm.atts,300,1345.0426,6.9647,0.60683,0.09751
image10.pgm.atts,266,1221.8144,7.6707,0.52018,0.097279
image12.pgm.atts,249,1059.8662,6.8139,0.60555,0.095333
image13.pgm.atts,202,737.4243,4.2538,0.67995,0.096847
image15.pgm.atts,228,1132.7721,4.8317,0.37768,0.099379
image24.pgm.atts,321,1465.3484,10.4359,0.34539,0.095033
image25.pgm.atts,236,1169.126,4.2739,0.43559,0.093517
