007.pgm.atts,448,675.2953,0.59874,0.61107,0.096908
008.pgm.atts,443,904.4045,5.1381,0.35305,0.074843
010.pgm.atts,399,423.5423,1.7226,0.42446,0.098436
019.pgm.atts,541,469.6494,0.91091,0.46981,0.055283
020.pgm.atts,668,800.1867,1.3403,0.50826,0.099358
101.pgm.atts,831,1331.7201,4.5611,0.41067,0.067572
103.pgm.atts,524,457.8752,1.9586,0.22397,0.058493
104.pgm.atts,657,524.4531,1.8512,0.4648,0.082906
105.pgm.atts,544,1271.8948,6.6175,0.60233,0.094167
108.pgm.atts,772,806.0818,1.4833,0.4217,0.084952
110.pgm.atts,922,887.0694,1.4552,0.65748,0.097351
125.pgm.atts,711,600.6289,1.213,0.46927,0.057146
126.pgm.atts,320,750.5072,2.9359,0.79985,0.093904
131.pgm.atts,594,598.4568,1.4516,0.43914,0.098414
202.pgm.atts,902,1143.2382,5.1038,0.52079,0.096123
203.pgm.atts,627,640.9595,3.8547,0.32904,0.068324
204.pgm.atts,731,800.0567,2.0159,0.56567,0.099897
216.pgm.atts,1024,981.2453,3.8384,0.52391,0.098848
217.pgm.atts,558,913.1915,3.2161,0.45138,0.092236
217095.pgm.atts,707,1019.5355,1.1226,0.34501,0.084334
222.pgm.atts,1080,2489.5046,3.7852,0.6615,0.096636
223.pgm.atts,638,733.1028,2.4867,0.50344,0.09646
56.pgm.atts,486,724.845,2.7286,0.49647,0.082444
S003I005.PGM.atts,425,717.6957,2.4398,0.78027,0.074558
S003I007.pgm.atts,373,881.285,1.9836,0.66976,0.075302
S004I001.PGM.atts,408,787.8135,2.2945,0.33584,0.096873
S004I003.PGM.atts,383,770.489,4.0015,0.78131,0.078213
S004I004.PGM.atts,411,870.101,1.4622,0.20797,0.070824
S004I006.PGM.atts,503,326.6157,4.3628,0.37332,0.08516
S004I007.PGM.atts,457,1105.4715,4.4943,0.79418,0.080259
S004I008.PGM.atts,458,213.5545,5.0023,0.36589,0.074762
S004I00C.PGM.atts,361,792.2117,1.7841,0.65751,0.093447
S004I00D.PGM.atts,455,198.4963,4.3405,0.38148,0.0655
S004I00E.PGM.atts,683,983.0875,2.9568,0.54622,0.09185
S005I001.pgm.atts,396,88.8299,3.7666,0.6582,0.099283
S005I002.pgm.atts,389,76.2534,3.7348,0.47334,0.089043
S005I003.pgm.atts,381,449.4747,1.9856,0.51293,0.085769
S005I004.pgm.atts,323,1399.6564,4.5843,0.88353,0.099679
S005I005.pgm.atts,385,98.1029,3.1189,0.79422,0.096216
S005I006.pgm.atts,422,174.9223,3.4359,0.44025,0.082298
S005I007.pgm.atts,388,134.5684,3.1126,0.25173,0.097076
S005I008.pgm.atts,384,128.7166,4.4496,0.74425,0.099697
S005I009.pgm.atts,367,95.6819,2.9879,0.32021,0.099761
S005I00A.PGM.atts,235,1140.4564,3.4172,0.43346,0.0963
S005I00B.PGM.atts,454,233.3339,4.1988,0.67253,0.099905
S005I00C.PGM.atts,455,263.3353,1.0382,0.39383,0.097293
S006I008.PGM.atts,341,49.6456,3.4266,0.46268,0.096421
S006I009.PGM.atts,406,113.5541,4.9927,0.70356,0.077873
S006I00A.PGM.atts,429,454.3948,1.5607,0.53706,0.093186
S006I00B.PGM.atts,340,1353.3737,5.8295,0.83453,0.084944
S006I00E.PGM.atts,444,475.1924,2.3983,0.37466,0.080762
S006I015.PGM.atts,329,1263.5202,7.149,0.81592,0.081478
S006I016.PGM.atts,322,1343.6077,6.5395,0.68112,0.089714
S006I017.PGM.atts,338,1373.2159,5.5281,0.41607,0.087292
S006I018.PGM.atts,347,1415.2109,7.119,0.84184,0.099624
S006I019.PGM.atts,365,1449.6742,6.3172,0.29225,0.090087
S006I01A.PGM.atts,336,1447.2963,5.9865,0.36933,0.099591
airfield.pgm.atts,903,977.0853,2.0745,0.53646,0.09402
airfield_edges.pgm.atts,1190,1254.1572,2.9565,0.99981,0.046447
airplane.pgm.atts,525,161.5678,6.5675,0.80095,0.098027
boatbilledheron.pgm.atts,257,1210.6837,6.4891,0.74217,0.099002
buildings.pgm.atts,699,534.6175,5.5031,0.46299,0.090337
coffee.pgm.atts,494,113.8512,3.8919,0.78193,0.088861
collarlemur.pgm.atts,75,3.1281,0.45454,0.33108,0.12868
colobus.pgm.atts,87,7.5533,0.83928,0.53127,0.11817
dog1.pgm.atts,457,66.6108,0.34171,0.48384,0.06443
dog2.pgm.atts,544,258.3871,7.0212,0.35735,0.098487
dog3.pgm.atts,619,432.2935,9.2268,0.53419,0.093775
giraffe.pgm.atts,767,2395.747,5.9729,0.4266,0.093459
goldenbackedwoodpecker.pgm.atts,601,1481.6564,1.4728,0.41098,0.085515
golfcart.pgm.atts,770,2370.8437,2.8277,0.64592,0.098887
homes.pgm.atts,954,2603.1992,9.8089,0.37275,0.070504
image0.pgm.atts,217,918.0682,2.7879,0.60018,0.098625
image1.pgm.atts,300,1345.0426,5.3637,0.42295,0.097856
image10.pgm.atts,266,1221.8144,5.6293,0.79567,0.083751
image12.pgm.atts,249,1059.8662,2.6815,0.66305,0.088118
image13.pgm.atts,202,737.4243,2.7987,0.78764,0.099732
image15.pgm.atts,228,1132.7721,5.2831,0.50392,0.097497
image24.pgm.atts,321,1465.3484,6.9117,0.43802,0.090871
image25.pgm.atts,236,1169.126,3.5498,0.70693,0.091159
image29.pgm.atts,194,693.0886,2.4853,0.8154,0.0943
image32.pgm.atts,218,329.2003,2.0308,0.79074,0.099618
image35.pgm.atts,116,3.3187,0.41559,0.635,0.12887
image36.pgm.atts,168,30.0125,0.84069,0.48471,0.095618
image41.pgm.atts,210,43.1604,0.13518,0.82606,0.097531
largebuilding.pgm.atts,1004,1070.8069,2.0381,0.43664,0.091127
lilacbreastedroller.pgm.atts,385,584.5328,0.98586,0.70364,0.091432
mailbox.pgm.atts,790,817.0363,4.6282,0.46568,0.087408
nicobarpigeon.pgm.atts,677,674.369,0.90942,0.53911,0.095603
pheasant.pgm.atts,621,546.362,1.9596,0.34068,0.089202
police.pgm.atts,1037,1077.5097,2.2,0.62576,0.095772
redbirdofparadise.pgm.atts,557,610.8755,2.5452,0.57034,0.09775
rhino.pgm.atts,291,853.1548,2.1059,0.8024,0.095946
school.pgm.atts,534,512.6109,2.1267,0.41505,0.097033
series.pgm.atts,630,1165.3428,1.5851,0.38529,0.086457
tiger.pgm.atts,253,173.6938,0.52846,0.92208,0.095503
tiger_m.pgm.atts,648,650.6785,7.0453,0.27334,0.056863
woods.pgm.atts,576,371.2673,7.8212,0.48961,0.095291
zebra.pgm.atts,729,968.198,11.3164,0.3697,0.078957
zebra1.pgm.atts,674,249.7256,0.73256,0.38642,0.096028
zebra_b.pgm.atts,707,807.3675,5.7402,0.68811,0.095086
