007.pgm.atts,448,675.2953,0.17444,0.30713,0.091047
008.pgm.atts,443,904.4045,5.8794,0.48269,0.095602
010.pgm.atts,399,841.1027,4.602,0.3608,0.098538
019.pgm.atts,541,1238.2833,5.397,0.55484,0.064817
020.pgm.atts,668,800.1867,1.6494,0.38703,0.085864
101.pgm.atts,831,1331.7201,3.284,0.25145,0.089293
103.pgm.atts,524,457.8752,1.134,0.91536,0.097705
104.pgm.atts,657,1741.3829,9.6749,0.32711,0.086327
105.pgm.atts,544,1271.8948,4.1462,0.35121,0.098724
108.pgm.atts,772,806.0818,2.2731,0.43488,0.093701
110.pgm.atts,922,887.0694,1.489,0.56889,0.098279
125.pgm.atts,711,600.6289,1.0811,0.33143,0.08008
126.pgm.atts,320,750.5072,2.0967,0.58184,0.089816
131.pgm.atts,594,598.4568,1.2251,0.59279,0.082968
202.pgm.atts,902,1186.3715,2.2403,0.57851,0.098619
203.pgm.atts,627,1265.9726,2.8998,0.42255,0.092907
204.pgm.atts,731,800.0567,1.7095,0.53161,0.098562
216.pgm.atts,1024,981.2453,3.2556,0.56433,0.097598
217.pgm.atts,558,1090.9047,2.3638,0.43437,0.064016
217095.pgm.atts,707,1019.5355,3.259,0.50513,0.099724
222.pgm.atts,1080,2489.5046,5.8054,0.62961,0.09885
223.pgm.atts,638,733.1028,2.3976,0.42734,0.078267
56.pgm.atts,486,938.8748,1.5381,0.47594,0.097605
S003I005.PGM.atts,425,717.6957,2.0251,0.5531,0.081563
S003I007.pgm.atts,373,881.285,2.5275,0.43756,0.096805
S004I001.PGM.atts,408,787.8135,2.5546,0.35694,0.097808
S004I003.PGM.atts,383,770.489,2.1883,0.50627,0.099745
S004I004.PGM.atts,411,870.101,3.843,0.46426,0.091935
S004I006.PGM.atts,503,1328.9307,3.8193,0.62789,0.092032
S004I007.PGM.atts,457,1105.4715,3.1414,0.77769,0.084035
S004I008.PGM.atts,458,1087.025,4.4733,0.64266,0.075802
S004I00C.PGM.atts,361,792.2117,1.8269,0.89817,0.084807
S004I00D.PGM.atts,455,1183.065,6.0069,0.3827,0.086884
S004I00E.PGM.atts,683,983.0875,6.9701,0.60756,0.094165
S005I001.pgm.atts,396,1595.0649,7.8011,0.6275,0.092118
S005I002.pgm.atts,389,76.2534,3.1089,0.57722,0.092131
S005I003.pgm.atts,381,1608.4348,7.0833,0.55165,0.075503
S005I004.pgm.atts,323,1399.6564,3.4438,0.81295,0.095705
S005I005.pgm.atts,385,1623.5659,3.7219,0.40265,0.064715
S005I006.pgm.atts,422,174.9223,2.633,0.47295,0.088264
S005I007.pgm.atts,388,1714.398,5.584,0.57635,0.084511
S005I008.pgm.atts,384,1687.07,7.301,0.42153,0.094163
S005I009.pgm.atts,367,95.6819,1.3195,0.33472,0.095668
S005I00A.PGM.atts,235,1140.4564,2.0671,0.23689,0.092669
S005I00B.PGM.atts,454,233.3339,3.8799,0.44781,0.097319
S005I00C.PGM.atts,455,263.3353,1.3625,0.41374,0.099025
S006I008.PGM.atts,341,49.6456,2.2108,0.57735,0.091383
S006I009.PGM.atts,406,113.5541,3.1898,0.52556,0.095624
S006I00A.PGM.atts,429,1885.8516,6.7641,0.49071,0.093892
S006I00B.PGM.atts,340,1353.3737,2.6031,0.79221,0.099316
S006I00E.PGM.atts,444,1672.9372,9.3253,0.55711,0.073852
S006I015.PGM.atts,329,1263.5202,3.906,0.763,0.0987
S006I016.PGM.atts,322,1343.6077,3.9196,0.23264,0.09777
